system_name,edsm_status,direction,steps_from_edge,spansh_edge_number,family,subsector,mass_prefix,number
Phoi Aescs HD-M c7-1,not_in_edsm,forward,1,0,Phoi Aescs HD-M,HD-M,c7,1
Phoi Aescs HD-Y c28-1,not_in_edsm,forward,1,0,Phoi Aescs HD-Y,HD-Y,c28,1
Phoi Aescs HD-Z c27-1,not_in_edsm,forward,1,0,Phoi Aescs HD-Z,HD-Z,c27,1
Phoi Aescs HE-A c14-1,not_in_edsm,forward,1,0,Phoi Aescs HE-A,HE-A,c14,1
Phoi Aescs HE-G c24-1,not_in_edsm,forward,1,0,Phoi Aescs HE-G,HE-G,c24,1
Phoi Aescs HE-K c8-1,not_in_edsm,forward,1,0,Phoi Aescs HE-K,HE-K,c8,1
Phoi Aescs HE-O b47-1,not_in_edsm,forward,1,0,Phoi Aescs HE-O,HE-O,b47,1
Phoi Aescs HF-P c19-1,not_in_edsm,forward,1,0,Phoi Aescs HF-P,HF-P,c19,1
Phoi Aescs HF-R c4-1,not_in_edsm,forward,1,0,Phoi Aescs HF-R,HF-R,c4,1
Phoi Aescs HF-R d4-4,not_in_edsm,forward,1,3,Phoi Aescs HF-R,HF-R,d4,4
Phoi Aescs HG-D c26-1,not_in_edsm,forward,1,0,Phoi Aescs HG-D,HG-D,c26,1
Phoi Aescs HG-F d11-5,not_in_edsm,forward,1,4,Phoi Aescs HG-F,HG-F,d11,5
Phoi Aescs HG-M c21-1,not_in_edsm,forward,1,0,Phoi Aescs HG-M,HG-M,c21,1
Phoi Aescs HG-N c20-1,not_in_edsm,forward,1,0,Phoi Aescs HG-N,HG-N,c20,1
Phoi Aescs HG-O d6-1,not_in_edsm,forward,1,0,Phoi Aescs HG-O,HG-O,d6,1
Phoi Aescs HG-X d1-1,not_in_edsm,forward,1,0,Phoi Aescs HG-X,HG-X,d1,1
Phoi Aescs HH-B c27-1,not_in_edsm,forward,1,0,Phoi Aescs HH-B,HH-B,c27,1
Phoi Aescs HH-D d12-5,not_in_edsm,forward,1,4,Phoi Aescs HH-D,HH-D,d12,5
Phoi Aescs HH-M d7-1,not_in_edsm,forward,1,0,Phoi Aescs HH-M,HH-M,d7,1
Phoi Aescs HH-Y b55-1,not_in_edsm,forward,1,0,Phoi Aescs HH-Y,HH-Y,b55,1
Phoi Aescs HI-A d14-1,not_in_edsm,forward,1,0,Phoi Aescs HI-A,HI-A,d14,1
Phoi Aescs HI-B c13-1,not_in_edsm,forward,1,0,Phoi Aescs HI-B,HI-B,c13,1
Phoi Aescs HI-B d13-5,not_in_edsm,forward,1,4,Phoi Aescs HI-B,HI-B,d13,5
Phoi Aescs HI-J d9-1,not_in_edsm,forward,1,0,Phoi Aescs HI-J,HI-J,d9,1
Phoi Aescs HI-Y c28-1,not_in_edsm,forward,1,0,Phoi Aescs HI-Y,HI-Y,c28,1
Phoi Aescs HI-Z c27-1,not_in_edsm,forward,1,0,Phoi Aescs HI-Z,HI-Z,c27,1
Phoi Aescs HJ-B c13-1,not_in_edsm,forward,1,0,Phoi Aescs HJ-B,HJ-B,c13,1
Phoi Aescs HJ-G c24-1,not_in_edsm,forward,1,0,Phoi Aescs HJ-G,HJ-G,c24,1
Phoi Aescs HJ-X c28-2,not_in_edsm,forward,1,1,Phoi Aescs HJ-X,HJ-X,c28,2
Phoi Aescs HK-E c25-1,not_in_edsm,forward,1,0,Phoi Aescs HK-E,HK-E,c25,1
Phoi Aescs HK-I c9-1,not_in_edsm,forward,1,0,Phoi Aescs HK-I,HK-I,c9,1
Phoi Aescs HK-P c19-1,not_in_edsm,forward,1,0,Phoi Aescs HK-P,HK-P,c19,1
Phoi Aescs HK-R d4-3,not_in_edsm,forward,1,2,Phoi Aescs HK-R,HK-R,d4,3
Phoi Aescs HL-E c25-2,not_in_edsm,forward,1,1,Phoi Aescs HL-E,HL-E,c25,2
Phoi Aescs HL-M c21-1,not_in_edsm,forward,1,0,Phoi Aescs HL-M,HL-M,c21,1
Phoi Aescs HL-N c20-1,not_in_edsm,forward,1,0,Phoi Aescs HL-N,HL-N,c20,1
Phoi Aescs HL-O d6-1,not_in_edsm,forward,1,0,Phoi Aescs HL-O,HL-O,d6,1
Phoi Aescs HL-P c5-1,not_in_edsm,forward,1,0,Phoi Aescs HL-P,HL-P,c5,1
Phoi Aescs HL-P d5-3,not_in_edsm,forward,1,2,Phoi Aescs HL-P,HL-P,d5,3
Phoi Aescs HM-A c28-1,not_in_edsm,forward,1,0,Phoi Aescs HM-A,HM-A,c28,1
Phoi Aescs HM-B c27-1,not_in_edsm,forward,1,0,Phoi Aescs HM-B,HM-B,c27,1
Phoi Aescs HM-D d12-4,not_in_edsm,forward,1,3,Phoi Aescs HM-D,HM-D,d12,4
Phoi Aescs HM-L c21-1,not_in_edsm,forward,1,0,Phoi Aescs HM-L,HM-L,c21,1
Phoi Aescs HM-L d8-1,not_in_edsm,forward,1,0,Phoi Aescs HM-L,HM-L,d8,1
Phoi Aescs HM-M d7-1,not_in_edsm,forward,1,0,Phoi Aescs HM-M,HM-M,d7,1
Phoi Aescs HN-B d13-4,not_in_edsm,forward,1,3,Phoi Aescs HN-B,HN-B,d13,4
Phoi Aescs HN-K d8-1,not_in_edsm,forward,1,0,Phoi Aescs HN-K,HN-K,d8,1
Phoi Aescs HN-W c1-1,not_in_edsm,forward,1,0,Phoi Aescs HN-W,HN-W,c1,1
Phoi Aescs HN-Y c28-1,not_in_edsm,forward,1,0,Phoi Aescs HN-Y,HN-Y,c28,1
Phoi Aescs HN-Z c27-1,not_in_edsm,forward,1,0,Phoi Aescs HN-Z,HN-Z,c27,1
Phoi Aescs HO-B c13-1,not_in_edsm,forward,1,0,Phoi Aescs HO-B,HO-B,c13,1
Phoi Aescs HO-X c28-1,not_in_edsm,forward,1,0,Phoi Aescs HO-X,HO-X,c28,1
Phoi Aescs HP-E c25-1,not_in_edsm,forward,1,0,Phoi Aescs HP-E,HP-E,c25,1
Phoi Aescs HP-Z c13-1,not_in_edsm,forward,1,0,Phoi Aescs HP-Z,HP-Z,c13,1
Phoi Aescs HQ-E c25-1,not_in_edsm,forward,1,0,Phoi Aescs HQ-E,HQ-E,c25,1
Phoi Aescs HQ-G d10-8,not_in_edsm,forward,1,7,Phoi Aescs HQ-G,HQ-G,d10,8
Phoi Aescs HQ-M c21-1,not_in_edsm,forward,1,0,Phoi Aescs HQ-M,HQ-M,c21,1
Phoi Aescs HQ-N c20-1,not_in_edsm,forward,1,0,Phoi Aescs HQ-N,HQ-N,c20,1
Phoi Aescs HQ-P c5-1,not_in_edsm,forward,1,0,Phoi Aescs HQ-P,HQ-P,c5,1
Phoi Aescs HQ-P d5-2,not_in_edsm,forward,1,1,Phoi Aescs HQ-P,HQ-P,d5,2
Phoi Aescs HR-B c27-1,not_in_edsm,forward,1,0,Phoi Aescs HR-B,HR-B,c27,1
Phoi Aescs HR-C c26-2,not_in_edsm,forward,1,1,Phoi Aescs HR-C,HR-C,c26,2
Phoi Aescs HR-D d12-4,not_in_edsm,forward,1,3,Phoi Aescs HR-D,HR-D,d12,4
Phoi Aescs HR-K c22-1,not_in_edsm,forward,1,0,Phoi Aescs HR-K,HR-K,c22,1
Phoi Aescs HR-L c21-1,not_in_edsm,forward,1,0,Phoi Aescs HR-L,HR-L,c21,1
Phoi Aescs HR-N c6-1,not_in_edsm,forward,1,0,Phoi Aescs HR-N,HR-N,c6,1
Phoi Aescs HR-N d6-2,not_in_edsm,forward,1,1,Phoi Aescs HR-N,HR-N,d6,2
Phoi Aescs HR-N e6-2,not_in_edsm,forward,1,1,Phoi Aescs HR-N,HR-N,e6,2
Phoi Aescs HR-W c1-1,not_in_edsm,forward,1,0,Phoi Aescs HR-W,HR-W,c1,1
Phoi Aescs HR-W d1-2,not_in_edsm,forward,1,1,Phoi Aescs HR-W,HR-W,d1,2
Phoi Aescs HS-B d13-3,not_in_edsm,forward,1,2,Phoi Aescs HS-B,HS-B,d13,3
Phoi Aescs HS-J c22-1,not_in_edsm,forward,1,0,Phoi Aescs HS-J,HS-J,c22,1
Phoi Aescs HS-K d8-1,not_in_edsm,forward,1,0,Phoi Aescs HS-K,HS-K,d8,1
Phoi Aescs HS-N c6-1,not_in_edsm,forward,1,0,Phoi Aescs HS-N,HS-N,c6,1
Phoi Aescs HS-W b56-1,not_in_edsm,forward,1,0,Phoi Aescs HS-W,HS-W,b56,1
Phoi Aescs HS-Y c28-1,not_in_edsm,forward,1,0,Phoi Aescs HS-Y,HS-Y,c28,1
Phoi Aescs HS-Z c27-1,not_in_edsm,forward,1,0,Phoi Aescs HS-Z,HS-Z,c27,1
Phoi Aescs HT-U b57-1,not_in_edsm,forward,1,0,Phoi Aescs HT-U,HT-U,b57,1
Phoi Aescs HT-U c2-1,not_in_edsm,forward,1,0,Phoi Aescs HT-U,HT-U,c2,1
Phoi Aescs HT-X c28-1,not_in_edsm,forward,1,0,Phoi Aescs HT-X,HT-X,c28,1
Phoi Aescs HT-Z d13-4,not_in_edsm,forward,1,3,Phoi Aescs HT-Z,HT-Z,d13,4
Phoi Aescs HU-M b48-1,not_in_edsm,forward,1,0,Phoi Aescs HU-M,HU-M,b48,1
Phoi Aescs HU-Q c18-1,not_in_edsm,forward,1,0,Phoi Aescs HU-Q,HU-Q,c18,1
Phoi Aescs HU-Z c13-1,not_in_edsm,forward,1,0,Phoi Aescs HU-Z,HU-Z,c13,1
Phoi Aescs HV-B b54-1,not_in_edsm,forward,1,0,Phoi Aescs HV-B,HV-B,b54,1
Phoi Aescs HV-C c26-1,not_in_edsm,forward,1,0,Phoi Aescs HV-C,HV-C,c26,1
Phoi Aescs HV-N c20-1,not_in_edsm,forward,1,0,Phoi Aescs HV-N,HV-N,c20,1
Phoi Aescs HV-P d5-2,not_in_edsm,forward,1,1,Phoi Aescs HV-P,HV-P,d5,2
Phoi Aescs HV-X c14-1,not_in_edsm,forward,1,0,Phoi Aescs HV-X,HV-X,c14,1
Phoi Aescs HW-C c26-1,not_in_edsm,forward,1,0,Phoi Aescs HW-C,HW-C,c26,1
Phoi Aescs HW-D d12-2,not_in_edsm,forward,1,1,Phoi Aescs HW-D,HW-D,d12,2
Phoi Aescs HW-E d11-7,not_in_edsm,forward,1,6,Phoi Aescs HW-E,HW-E,d11,7
Phoi Aescs HW-L c21-1,not_in_edsm,forward,1,0,Phoi Aescs HW-L,HW-L,c21,1
Phoi Aescs HW-L d8-1,not_in_edsm,forward,1,0,Phoi Aescs HW-L,HW-L,d8,1
Phoi Aescs HW-M d7-1,not_in_edsm,forward,1,0,Phoi Aescs HW-M,HW-M,d7,1
Phoi Aescs HW-N c6-1,not_in_edsm,forward,1,0,Phoi Aescs HW-N,HW-N,c6,1
Phoi Aescs HW-N d6-1,not_in_edsm,forward,1,0,Phoi Aescs HW-N,HW-N,d6,1
Phoi Aescs HW-N e6-1,not_in_edsm,forward,1,0,Phoi Aescs HW-N,HW-N,e6,1
Phoi Aescs HW-W d1-1,not_in_edsm,forward,1,0,Phoi Aescs HW-W,HW-W,d1,1
Phoi Aescs HX-A c27-2,not_in_edsm,forward,1,1,Phoi Aescs HX-A,HX-A,c27,2
Phoi Aescs HX-A d14-1,not_in_edsm,forward,1,0,Phoi Aescs HX-A,HX-A,d14,1
Phoi Aescs HX-B d13-3,not_in_edsm,forward,1,2,Phoi Aescs HX-B,HX-B,d13,3
Phoi Aescs HX-J c22-1,not_in_edsm,forward,1,0,Phoi Aescs HX-J,HX-J,c22,1
Phoi Aescs HX-K d8-1,not_in_edsm,forward,1,0,Phoi Aescs HX-K,HX-K,d8,1
Phoi Aescs HX-L c7-1,not_in_edsm,forward,1,0,Phoi Aescs HX-L,HX-L,c7,1
Phoi Aescs HX-L d7-2,not_in_edsm,forward,1,1,Phoi Aescs HX-L,HX-L,d7,2
Phoi Aescs HX-Z c27-1,not_in_edsm,forward,1,0,Phoi Aescs HX-Z,HX-Z,c27,1
Phoi Aescs HY-H c23-1,not_in_edsm,forward,1,0,Phoi Aescs HY-H,HY-H,c23,1
Phoi Aescs HY-L c7-1,not_in_edsm,forward,1,0,Phoi Aescs HY-L,HY-L,c7,1
Phoi Aescs HY-U b57-1,not_in_edsm,forward,1,0,Phoi Aescs HY-U,HY-U,b57,1
Phoi Aescs HY-X c28-1,not_in_edsm,forward,1,0,Phoi Aescs HY-X,HY-X,c28,1
Phoi Aescs HY-Z d13-2,not_in_edsm,forward,1,1,Phoi Aescs HY-Z,HY-Z,d13,2
Phoi Aescs HZ-O c19-1,not_in_edsm,forward,1,0,Phoi Aescs HZ-O,HZ-O,c19,1
Phoi Aescs HZ-S c3-1,not_in_edsm,forward,1,0,Phoi Aescs HZ-S,HZ-S,c3,1
Phoi Aescs HZ-Z c13-1,not_in_edsm,forward,1,0,Phoi Aescs HZ-Z,HZ-Z,c13,1
Phoi Aescs IA-P c19-2,not_in_edsm,forward,1,1,Phoi Aescs IA-P,IA-P,c19,2
Phoi Aescs IA-Y c14-1,not_in_edsm,forward,1,0,Phoi Aescs IA-Y,IA-Y,c14,1
Phoi Aescs IB-A b55-1,not_in_edsm,forward,1,0,Phoi Aescs IB-A,IB-A,b55,1
Phoi Aescs IB-D c26-1,not_in_edsm,forward,1,0,Phoi Aescs IB-D,IB-D,c26,1
Phoi Aescs IB-F d11-6,not_in_edsm,forward,1,5,Phoi Aescs IB-F,IB-F,d11,6
Phoi Aescs IB-M c21-1,not_in_edsm,forward,1,0,Phoi Aescs IB-M,IB-M,c21,1
Phoi Aescs IB-O d6-2,not_in_edsm,forward,1,1,Phoi Aescs IB-O,IB-O,d6,2
Phoi Aescs IB-X d1-1,not_in_edsm,forward,1,0,Phoi Aescs IB-X,IB-X,d1,1
Phoi Aescs IC-A c28-1,not_in_edsm,forward,1,0,Phoi Aescs IC-A,IC-A,c28,1
Phoi Aescs IC-B c27-2,not_in_edsm,forward,1,1,Phoi Aescs IC-B,IC-B,c27,2
Phoi Aescs IC-C d13-3,not_in_edsm,forward,1,2,Phoi Aescs IC-C,IC-C,d13,3
Phoi Aescs IC-D c12-1,not_in_edsm,forward,1,0,Phoi Aescs IC-D,IC-D,c12,1
Phoi Aescs IC-D d12-6,not_in_edsm,forward,1,5,Phoi Aescs IC-D,IC-D,d12,6
Phoi Aescs IC-K c22-1,not_in_edsm,forward,1,0,Phoi Aescs IC-K,IC-K,c22,1
Phoi Aescs IC-L d8-1,not_in_edsm,forward,1,0,Phoi Aescs IC-L,IC-L,d8,1
Phoi Aescs IC-M d7-2,not_in_edsm,forward,1,1,Phoi Aescs IC-M,IC-M,d7,2
Phoi Aescs IC-V c2-1,not_in_edsm,forward,1,0,Phoi Aescs IC-V,IC-V,c2,1
Phoi Aescs IC-V d2-2,not_in_edsm,forward,1,1,Phoi Aescs IC-V,IC-V,d2,2
Phoi Aescs ID-A d14-2,not_in_edsm,forward,1,1,Phoi Aescs ID-A,ID-A,d14,2
Phoi Aescs ID-I c23-1,not_in_edsm,forward,1,0,Phoi Aescs ID-I,ID-I,c23,1
Phoi Aescs ID-J d9-1,not_in_edsm,forward,1,0,Phoi Aescs ID-J,ID-J,d9,1
Phoi Aescs ID-M c7-1,not_in_edsm,forward,1,0,Phoi Aescs ID-M,ID-M,c7,1
Phoi Aescs ID-Y c28-1,not_in_edsm,forward,1,0,Phoi Aescs ID-Y,ID-Y,c28,1
Phoi Aescs ID-Z c27-2,not_in_edsm,forward,1,1,Phoi Aescs ID-Z,ID-Z,c27,2
Phoi Aescs IE-G c24-1,not_in_edsm,forward,1,0,Phoi Aescs IE-G,IE-G,c24,1
Phoi Aescs IE-K c8-1,not_in_edsm,forward,1,0,Phoi Aescs IE-K,IE-K,c8,1
Phoi Aescs IF-P c19-1,not_in_edsm,forward,1,0,Phoi Aescs IF-P,IF-P,c19,1
Phoi Aescs IF-R c4-1,not_in_edsm,forward,1,0,Phoi Aescs IF-R,IF-R,c4,1
Phoi Aescs IF-R d4-5,not_in_edsm,forward,1,4,Phoi Aescs IF-R,IF-R,d4,5
Phoi Aescs IG-A b55-1,not_in_edsm,forward,1,0,Phoi Aescs IG-A,IG-A,b55,1
Phoi Aescs IG-M c21-1,not_in_edsm,forward,1,0,Phoi Aescs IG-M,IG-M,c21,1
Phoi Aescs IG-N c20-1,not_in_edsm,forward,1,0,Phoi Aescs IG-N,IG-N,c20,1
Phoi Aescs IH-B c27-1,not_in_edsm,forward,1,0,Phoi Aescs IH-B,IH-B,c27,1
Phoi Aescs IH-C d13-3,not_in_edsm,forward,1,2,Phoi Aescs IH-C,IH-C,d13,3
Phoi Aescs IH-D d12-5,not_in_edsm,forward,1,4,Phoi Aescs IH-D,IH-D,d12,5
Phoi Aescs IH-K c22-1,not_in_edsm,forward,1,0,Phoi Aescs IH-K,IH-K,c22,1
Phoi Aescs IH-L d8-1,not_in_edsm,forward,1,0,Phoi Aescs IH-L,IH-L,d8,1
Phoi Aescs IH-M d7-1,not_in_edsm,forward,1,0,Phoi Aescs IH-M,IH-M,d7,1
Phoi Aescs IH-V d2-1,not_in_edsm,forward,1,0,Phoi Aescs IH-V,IH-V,d2,1
Phoi Aescs IH-Y b55-1,not_in_edsm,forward,1,0,Phoi Aescs IH-Y,IH-Y,b55,1
Phoi Aescs II-A d14-2,not_in_edsm,forward,1,1,Phoi Aescs II-A,II-A,d14,2
Phoi Aescs II-B c13-1,not_in_edsm,forward,1,0,Phoi Aescs II-B,II-B,c13,1
Phoi Aescs II-B d13-6,not_in_edsm,forward,1,5,Phoi Aescs II-B,II-B,d13,6
Phoi Aescs II-K d8-2,not_in_edsm,forward,1,1,Phoi Aescs II-K,II-K,d8,2
Phoi Aescs II-Y c28-1,not_in_edsm,forward,1,0,Phoi Aescs II-Y,II-Y,c28,1
Phoi Aescs II-Z c27-1,not_in_edsm,forward,1,0,Phoi Aescs II-Z,II-Z,c27,1
Phoi Aescs IJ-B c13-1,not_in_edsm,forward,1,0,Phoi Aescs IJ-B,IJ-B,c13,1
Phoi Aescs IJ-G c24-1,not_in_edsm,forward,1,0,Phoi Aescs IJ-G,IJ-G,c24,1
Phoi Aescs IJ-X c28-2,not_in_edsm,forward,1,1,Phoi Aescs IJ-X,IJ-X,c28,2
Phoi Aescs IK-E c25-1,not_in_edsm,forward,1,0,Phoi Aescs IK-E,IK-E,c25,1
Phoi Aescs IK-I c9-1,not_in_edsm,forward,1,0,Phoi Aescs IK-I,IK-I,c9,1
Phoi Aescs IK-M b48-1,not_in_edsm,forward,1,0,Phoi Aescs IK-M,IK-M,b48,1
Phoi Aescs IL-E c25-2,not_in_edsm,forward,1,1,Phoi Aescs IL-E,IL-E,c25,2
Phoi Aescs IL-M c21-1,not_in_edsm,forward,1,0,Phoi Aescs IL-M,IL-M,c21,1
Phoi Aescs IL-N c20-1,not_in_edsm,forward,1,0,Phoi Aescs IL-N,IL-N,c20,1
Phoi Aescs IL-O d6-1,not_in_edsm,forward,1,0,Phoi Aescs IL-O,IL-O,d6,1
Phoi Aescs IL-P c5-1,not_in_edsm,forward,1,0,Phoi Aescs IL-P,IL-P,c5,1
Phoi Aescs IL-P d5-3,not_in_edsm,forward,1,2,Phoi Aescs IL-P,IL-P,d5,3
Phoi Aescs IM-B c27-1,not_in_edsm,forward,1,0,Phoi Aescs IM-B,IM-B,c27,1
Phoi Aescs IM-D d12-5,not_in_edsm,forward,1,4,Phoi Aescs IM-D,IM-D,d12,5
Phoi Aescs IM-K c22-1,not_in_edsm,forward,1,0,Phoi Aescs IM-K,IM-K,c22,1
Phoi Aescs IM-L c21-1,not_in_edsm,forward,1,0,Phoi Aescs IM-L,IM-L,c21,1
Phoi Aescs IM-L d8-1,not_in_edsm,forward,1,0,Phoi Aescs IM-L,IM-L,d8,1
Phoi Aescs IM-M d7-1,not_in_edsm,forward,1,0,Phoi Aescs IM-M,IM-M,d7,1
Phoi Aescs IM-V d2-1,not_in_edsm,forward,1,0,Phoi Aescs IM-V,IM-V,d2,1
Phoi Aescs IM-W b1-1,not_in_edsm,forward,1,0,Phoi Aescs IM-W,IM-W,b1,1
Phoi Aescs IM-W c1-1,not_in_edsm,forward,1,0,Phoi Aescs IM-W,IM-W,c1,1
Phoi Aescs IM-W d1-4,not_in_edsm,forward,1,3,Phoi Aescs IM-W,IM-W,d1,4
Phoi Aescs IM-W e1-1,not_in_edsm,forward,1,0,Phoi Aescs IM-W,IM-W,e1,1
Phoi Aescs IN-A d14-2,not_in_edsm,forward,1,1,Phoi Aescs IN-A,IN-A,d14,2
Phoi Aescs IN-B d13-4,not_in_edsm,forward,1,3,Phoi Aescs IN-B,IN-B,d13,4
Phoi Aescs IN-K d8-2,not_in_edsm,forward,1,1,Phoi Aescs IN-K,IN-K,d8,2
Phoi Aescs IN-W b56-1,not_in_edsm,forward,1,0,Phoi Aescs IN-W,IN-W,b56,1
Phoi Aescs IN-W c1-1,not_in_edsm,forward,1,0,Phoi Aescs IN-W,IN-W,c1,1
Phoi Aescs IN-Y c28-1,not_in_edsm,forward,1,0,Phoi Aescs IN-Y,IN-Y,c28,1
Phoi Aescs IN-Z c27-1,not_in_edsm,forward,1,0,Phoi Aescs IN-Z,IN-Z,c27,1
Phoi Aescs IO-X c28-1,not_in_edsm,forward,1,0,Phoi Aescs IO-X,IO-X,c28,1
Phoi Aescs IO-Z c13-1,not_in_edsm,forward,1,0,Phoi Aescs IO-Z,IO-Z,c13,1
Phoi Aescs IO-Z d13-5,not_in_edsm,forward,1,4,Phoi Aescs IO-Z,IO-Z,d13,5
Phoi Aescs IP-E c25-1,not_in_edsm,forward,1,0,Phoi Aescs IP-E,IP-E,c25,1
Phoi Aescs IP-M b48-1,not_in_edsm,forward,1,0,Phoi Aescs IP-M,IP-M,b48,1
Phoi Aescs IP-Z c13-1,not_in_edsm,forward,1,0,Phoi Aescs IP-Z,IP-Z,c13,1
Phoi Aescs IQ-C c26-1,not_in_edsm,forward,1,0,Phoi Aescs IQ-C,IQ-C,c26,1
Phoi Aescs IQ-N c20-1,not_in_edsm,forward,1,0,Phoi Aescs IQ-N,IQ-N,c20,1
Phoi Aescs IQ-P c5-1,not_in_edsm,forward,1,0,Phoi Aescs IQ-P,IQ-P,c5,1
Phoi Aescs IQ-P d5-3,not_in_edsm,forward,1,2,Phoi Aescs IQ-P,IQ-P,d5,3
Phoi Aescs IR-B c27-1,not_in_edsm,forward,1,0,Phoi Aescs IR-B,IR-B,c27,1
Phoi Aescs IR-C c26-2,not_in_edsm,forward,1,1,Phoi Aescs IR-C,IR-C,c26,2
Phoi Aescs IR-D d12-4,not_in_edsm,forward,1,3,Phoi Aescs IR-D,IR-D,d12,4
Phoi Aescs IR-K c22-1,not_in_edsm,forward,1,0,Phoi Aescs IR-K,IR-K,c22,1
Phoi Aescs IR-L c21-1,not_in_edsm,forward,1,0,Phoi Aescs IR-L,IR-L,c21,1
Phoi Aescs IR-M d7-1,not_in_edsm,forward,1,0,Phoi Aescs IR-M,IR-M,d7,1
Phoi Aescs IR-N c6-1,not_in_edsm,forward,1,0,Phoi Aescs IR-N,IR-N,c6,1
Phoi Aescs IR-N d6-2,not_in_edsm,forward,1,1,Phoi Aescs IR-N,IR-N,d6,2
Phoi Aescs IR-N e6-2,not_in_edsm,forward,1,1,Phoi Aescs IR-N,IR-N,e6,2
Phoi Aescs IR-W c1-1,not_in_edsm,forward,1,0,Phoi Aescs IR-W,IR-W,c1,1
Phoi Aescs IR-W d1-2,not_in_edsm,forward,1,1,Phoi Aescs IR-W,IR-W,d1,2
Phoi Aescs IR-Y b55-1,not_in_edsm,forward,1,0,Phoi Aescs IR-Y,IR-Y,b55,1
Phoi Aescs IS-A d14-2,not_in_edsm,forward,1,1,Phoi Aescs IS-A,IS-A,d14,2
Phoi Aescs IS-B d13-3,not_in_edsm,forward,1,2,Phoi Aescs IS-B,IS-B,d13,3
Phoi Aescs IS-J c22-1,not_in_edsm,forward,1,0,Phoi Aescs IS-J,IS-J,c22,1
Phoi Aescs IS-K d8-1,not_in_edsm,forward,1,0,Phoi Aescs IS-K,IS-K,d8,1
Phoi Aescs IS-T d3-1,not_in_edsm,forward,1,0,Phoi Aescs IS-T,IS-T,d3,1
Phoi Aescs IS-Y c28-1,not_in_edsm,forward,1,0,Phoi Aescs IS-Y,IS-Y,c28,1
Phoi Aescs IS-Z c27-1,not_in_edsm,forward,1,0,Phoi Aescs IS-Z,IS-Z,c27,1
Phoi Aescs IT-U b57-1,not_in_edsm,forward,1,0,Phoi Aescs IT-U,IT-U,b57,1
Phoi Aescs IT-U c2-1,not_in_edsm,forward,1,0,Phoi Aescs IT-U,IT-U,c2,1
Phoi Aescs IT-X c28-1,not_in_edsm,forward,1,0,Phoi Aescs IT-X,IT-X,c28,1
Phoi Aescs IT-Z d13-4,not_in_edsm,forward,1,3,Phoi Aescs IT-Z,IT-Z,d13,4
Phoi Aescs IU-Z c13-1,not_in_edsm,forward,1,0,Phoi Aescs IU-Z,IU-Z,c13,1
Phoi Aescs IV-B b54-1,not_in_edsm,forward,1,0,Phoi Aescs IV-B,IV-B,b54,1
Phoi Aescs IV-C c26-1,not_in_edsm,forward,1,0,Phoi Aescs IV-C,IV-C,c26,1
Phoi Aescs IV-N c20-1,not_in_edsm,forward,1,0,Phoi Aescs IV-N,IV-N,c20,1
Phoi Aescs IV-P d5-2,not_in_edsm,forward,1,1,Phoi Aescs IV-P,IV-P,d5,2
Phoi Aescs IV-X c14-1,not_in_edsm,forward,1,0,Phoi Aescs IV-X,IV-X,c14,1
Phoi Aescs IW-C c26-1,not_in_edsm,forward,1,0,Phoi Aescs IW-C,IW-C,c26,1
Phoi Aescs IW-E d11-8,not_in_edsm,forward,1,7,Phoi Aescs IW-E,IW-E,d11,8
Phoi Aescs IW-K c22-1,not_in_edsm,forward,1,0,Phoi Aescs IW-K,IW-K,c22,1
Phoi Aescs IW-L c21-1,not_in_edsm,forward,1,0,Phoi Aescs IW-L,IW-L,c21,1
Phoi Aescs IW-M d7-1,not_in_edsm,forward,1,0,Phoi Aescs IW-M,IW-M,d7,1
Phoi Aescs IW-N c6-1,not_in_edsm,forward,1,0,Phoi Aescs IW-N,IW-N,c6,1
Phoi Aescs IW-N d6-2,not_in_edsm,forward,1,1,Phoi Aescs IW-N,IW-N,d6,2
Phoi Aescs IW-W c1-1,not_in_edsm,forward,1,0,Phoi Aescs IW-W,IW-W,c1,1
Phoi Aescs IW-W d1-1,not_in_edsm,forward,1,0,Phoi Aescs IW-W,IW-W,d1,1
Phoi Aescs IX-A c27-2,not_in_edsm,forward,1,1,Phoi Aescs IX-A,IX-A,c27,2
Phoi Aescs IX-B d13-3,not_in_edsm,forward,1,2,Phoi Aescs IX-B,IX-B,d13,3
Phoi Aescs IX-J c22-1,not_in_edsm,forward,1,0,Phoi Aescs IX-J,IX-J,c22,1
Phoi Aescs IX-L c7-1,not_in_edsm,forward,1,0,Phoi Aescs IX-L,IX-L,c7,1
Phoi Aescs IX-L d7-3,not_in_edsm,forward,1,2,Phoi Aescs IX-L,IX-L,d7,3
Phoi Aescs IX-Y c28-1,not_in_edsm,forward,1,0,Phoi Aescs IX-Y,IX-Y,c28,1
Phoi Aescs IY-H c23-1,not_in_edsm,forward,1,0,Phoi Aescs IY-H,IY-H,c23,1
Phoi Aescs IY-I d9-1,not_in_edsm,forward,1,0,Phoi Aescs IY-I,IY-I,d9,1
Phoi Aescs IY-L c7-1,not_in_edsm,forward,1,0,Phoi Aescs IY-L,IY-L,c7,1
Phoi Aescs IY-X c28-1,not_in_edsm,forward,1,0,Phoi Aescs IY-X,IY-X,c28,1
Phoi Aescs IY-Z d13-3,not_in_edsm,forward,1,2,Phoi Aescs IY-Z,IY-Z,d13,3
Phoi Aescs IZ-O c19-1,not_in_edsm,forward,1,0,Phoi Aescs IZ-O,IZ-O,c19,1
